"filename", "language", "XML", "C++", "JSON", "CMake", "Log", "CMake Cache", "Makefile", "Ini", "TypeScript", "YAML", "CSS", "HTML", "JavaScript", "comment", "blank", "total"
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/.qtc_clangd/compile_commands.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 1384, 0, 0, 0, 0, 0, 0, 0, 0, 129, 1513
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/3.30.2/CMakeCXXCompiler.cmake", "CMake", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 102
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/3.30.2/CMakeSystem.cmake", "CMake", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/3.30.2/CompilerIdCXX/CMakeCXXCompilerId.cpp", "C++", 0, 707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 151, 920
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/CMakeConfigureLog.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 0, 0, 0, 2, 20, 256
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/CMakeDirectoryInformation.cmake", "CMake", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/Makefile.cmake", "CMake", 0, 0, 0, 885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 891
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/QtQQ.dir/DependInfo.cmake", "CMake", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 49
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/QtQQ.dir/cmake_clean.cmake", "CMake", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 66
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/QtQQ.dir/compiler_depend.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 3
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/QtQQ_autogen.dir/AutoRcc_ccmainwindow_EWIEGA46WW_Info.json", "JSON", 0, 0, 384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 385
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/QtQQ_autogen.dir/AutogenInfo.json", "JSON", 0, 0, 1526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1527
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/QtQQ_autogen.dir/DependInfo.cmake", "CMake", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/QtQQ_autogen.dir/cmake_clean.cmake", "CMake", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/QtQQ_autogen.dir/compiler_depend.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 3
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/QtQQ_autogen_timestamp_deps.dir/DependInfo.cmake", "CMake", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/QtQQ_autogen_timestamp_deps.dir/cmake_clean.cmake", "CMake", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/QtQQ_autogen_timestamp_deps.dir/compiler_depend.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 3
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/QtQQ_qmlimportscan.dir/DependInfo.cmake", "CMake", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/QtQQ_qmlimportscan.dir/cmake_clean.cmake", "CMake", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/CMakeFiles/QtQQ_qmlimportscan.dir/compiler_depend.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 3
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 573, 0, 0, 0, 0, 0, 0, 140, 208, 921
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ.app/Contents/MacOS/tradeprintinfo.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_basicwindow.cpp", "C++", 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 19, 239
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_ccmainwindow.cpp", "C++", 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 19, 202
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_contactitem.cpp", "C++", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 116
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_custommenu.cpp", "C++", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 116
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_emotionlabelitem.cpp", "C++", 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 169
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_emotionwindow.cpp", "C++", 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 23, 204
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_msgwebview.cpp", "C++", 0, 387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 42, 454
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_notifymanager.cpp", "C++", 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 168
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_qclicklabel.cpp", "C++", 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 164
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_qmsgtextedit.cpp", "C++", 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 19, 153
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_receivefile.cpp", "C++", 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 22, 186
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_rootcontactitem.cpp", "C++", 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 196
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_sendfile.cpp", "C++", 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 22, 209
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_skinwindow.cpp", "C++", 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 117
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_systray.cpp", "C++", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 19, 156
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_talkwindow.cpp", "C++", 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 191
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_talkwindowitem.cpp", "C++", 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 163
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_talkwindowshell.cpp", "C++", 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 229
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_titlebar.cpp", "C++", 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 270
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_userlogin.cpp", "C++", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 19, 149
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/moc_windowmanager.cpp", "C++", 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 117
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/EWIEGA46WW/qrc_ccmainwindow.cpp", "C++", 0, 48935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1103, 46, 50084
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/include/ui_ccmainwindow.h", "C++", 0, 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 81, 445
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/include/ui_contactitem.h", "C++", 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25, 108
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/include/ui_emotionwindow.h", "C++", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21, 117
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/include/ui_receivefile.h", "C++", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 81
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/include/ui_sendfile.h", "C++", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 80
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/include/ui_skinwindow.h", "C++", 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25, 132
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/include/ui_talkwindow.h", "C++", 0, 372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 65, 444
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/include/ui_talkwindowitem.h", "C++", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19, 100
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/include/ui_talkwindowshell.h", "C++", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 105
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/include/ui_userlogin.h", "C++", 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 53, 226
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/moc_predefs.h", "C++", 0, 491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 492
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/QtQQ_autogen/mocs_compilation.cpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 23
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/Testing/Temporary/LastTest.log", "Log", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/cmake_install.cmake", "CMake", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 69
"/Users/wangrundong/Documents/Projects/QtQQ/build/Qt_6_6_3-Debug/qtcsettings.cmake", "CMake", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3
"/Users/wangrundong/Documents/Projects/QtQQ/ccmainwindow.cpp", "C++", 0, 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 69, 419
"/Users/wangrundong/Documents/Projects/QtQQ/ccmainwindow.h", "C++", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 59
"/Users/wangrundong/Documents/Projects/QtQQ/ccmainwindow.qrc", "XML", 364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 365
"/Users/wangrundong/Documents/Projects/QtQQ/ccmainwindow.ui", "XML", 828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 829
"/Users/wangrundong/Documents/Projects/QtQQ/commonutils.cpp", "C++", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 72
"/Users/wangrundong/Documents/Projects/QtQQ/commonutils.h", "C++", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 38
"/Users/wangrundong/Documents/Projects/QtQQ/contactitem.cpp", "C++", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45
"/Users/wangrundong/Documents/Projects/QtQQ/contactitem.h", "C++", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 35
"/Users/wangrundong/Documents/Projects/QtQQ/contactitem.ui", "XML", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 127
"/Users/wangrundong/Documents/Projects/QtQQ/custommenu.cpp", "C++", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"/Users/wangrundong/Documents/Projects/QtQQ/custommenu.h", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 24
"/Users/wangrundong/Documents/Projects/QtQQ/emotionlabelitem.cpp", "C++", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 35
"/Users/wangrundong/Documents/Projects/QtQQ/emotionlabelitem.h", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 31
"/Users/wangrundong/Documents/Projects/QtQQ/emotionwindow.cpp", "C++", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 63
"/Users/wangrundong/Documents/Projects/QtQQ/emotionwindow.h", "C++", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 37
"/Users/wangrundong/Documents/Projects/QtQQ/emotionwindow.ui", "XML", 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 142
"/Users/wangrundong/Documents/Projects/QtQQ/main.cpp", "C++", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 27
"/Users/wangrundong/Documents/Projects/QtQQ/msgwebview.cpp", "C++", 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 49, 253
"/Users/wangrundong/Documents/Projects/QtQQ/msgwebview.h", "C++", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 65
"/Users/wangrundong/Documents/Projects/QtQQ/notifymanager.cpp", "C++", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 27
"/Users/wangrundong/Documents/Projects/QtQQ/notifymanager.h", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 27
"/Users/wangrundong/Documents/Projects/QtQQ/qclicklabel.cpp", "C++", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/Users/wangrundong/Documents/Projects/QtQQ/qclicklabel.h", "C++", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 21
"/Users/wangrundong/Documents/Projects/QtQQ/qmsgtextedit.cpp", "C++", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 60
"/Users/wangrundong/Documents/Projects/QtQQ/qmsgtextedit.h", "C++", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"/Users/wangrundong/Documents/Projects/QtQQ/receivefile.cpp", "C++", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 64
"/Users/wangrundong/Documents/Projects/QtQQ/receivefile.h", "C++", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 34
"/Users/wangrundong/Documents/Projects/QtQQ/receivefile.ui", "XML", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 103
"/Users/wangrundong/Documents/Projects/QtQQ/rootcontactitem.cpp", "C++", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 92
"/Users/wangrundong/Documents/Projects/QtQQ/rootcontactitem.h", "C++", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 40
"/Users/wangrundong/Documents/Projects/QtQQ/sendfile.cpp", "C++", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 72
"/Users/wangrundong/Documents/Projects/QtQQ/sendfile.h", "C++", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 34
"/Users/wangrundong/Documents/Projects/QtQQ/sendfile.ui", "XML", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 100
"/Users/wangrundong/Documents/Projects/QtQQ/skinwindow.cpp", "C++", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 54
"/Users/wangrundong/Documents/Projects/QtQQ/skinwindow.h", "C++", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 26
"/Users/wangrundong/Documents/Projects/QtQQ/skinwindow.ui", "XML", 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 175
"/Users/wangrundong/Documents/Projects/QtQQ/systray.cpp", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 54
"/Users/wangrundong/Documents/Projects/QtQQ/systray.h", "C++", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 26
"/Users/wangrundong/Documents/Projects/QtQQ/talkwindow.cpp", "C++", 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 49, 236
"/Users/wangrundong/Documents/Projects/QtQQ/talkwindow.h", "C++", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 54
"/Users/wangrundong/Documents/Projects/QtQQ/talkwindow.ui", "XML", 867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 868
"/Users/wangrundong/Documents/Projects/QtQQ/talkwindowitem.cpp", "C++", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 60
"/Users/wangrundong/Documents/Projects/QtQQ/talkwindowitem.h", "C++", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 39
"/Users/wangrundong/Documents/Projects/QtQQ/talkwindowitem.ui", "XML", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 121
"/Users/wangrundong/Documents/Projects/QtQQ/talkwindowshell.cpp", "C++", 0, 382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 80, 497
"/Users/wangrundong/Documents/Projects/QtQQ/talkwindowshell.h", "C++", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 78
"/Users/wangrundong/Documents/Projects/QtQQ/talkwindowshell.ui", "XML", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 114
"/Users/wangrundong/Documents/Projects/QtQQ/titlebar.cpp", "C++", 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 41, 239
"/Users/wangrundong/Documents/Projects/QtQQ/titlebar.h", "C++", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 79
"/Users/wangrundong/Documents/Projects/QtQQ/userlogin.cpp", "C++", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24, 138
"/Users/wangrundong/Documents/Projects/QtQQ/userlogin.h", "C++", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 34
"/Users/wangrundong/Documents/Projects/QtQQ/userlogin.ui", "XML", 382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 383
"/Users/wangrundong/Documents/Projects/QtQQ/windowmanager.cpp", "C++", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 92
"/Users/wangrundong/Documents/Projects/QtQQ/windowmanager.h", "C++", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 33
"Total", "-", 3716, 63218, 49956, 5391, 6, 2596, 797, 4, 14, 468, 1079, 23, 383, 2188, 3658, 133497
